ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05168	Herpes simplex virus 1 infection	162	0.4255929633066381	2.041755529314029	6.402519668912172e-8	2.048806294051895e-6	1.1947285506582524e-6	3915	tags=48%, list=25%, signal=36%	1978/841/684/6009/5501/7124/10189/5499/5296/4940/5610/4939/5371/5970/637/9641/6732/6427/718/4938/4615/8772/25833/6892/3654/5819/7157/811/972/578/115004/7132/3455/3120/4049/3115/3122/6890/3460/3117/3113/3123/23586/2923/27102/6352/1616/3665/8683/3119/3108/3054/3592/5500/6891/8740/64170/3106/10379/1965/6772/1967/836/598/55080/3111/581/3118/64135/3107/29992/3112/3109/56829/340061/207/329
hsa04727	GABAergic synapse	71	-0.5395375715739779	-2.306057752932035	7.674142835524456e-8	2.251081898420507e-6	1.3126823271291834e-6	2315	tags=42%, list=15%, signal=36%	11345/108/54331/4905/2562/775/111/2550/2571/115/2791/107/66008/18/6539/196883/10243/2563/2784/2770/9001/776/10681/2788/5567/6529/112/2744/5334/23710
hsa04070	Phosphatidylinositol signaling system	92	-0.4919389710987744	-2.20510909587835	1.731389371346472e-7	4.688069682415062e-6	2.733772691599693e-6	4195	tags=50%, list=26%, signal=37%	5579/3707/23262/3633/801/9110/3632/3612/5332/3706/23396/8871/8396/23236/1609/8821/5335/56623/9108/8526/4952/64768/1040/5578/3613/5289/9107/8897/5286/5295/55529/9677/8527/5297/200576/8395/22908/3628/22876/160851/8760/5336/84812/8867/3708/9162
hsa04724	Glutamatergic synapse	93	-0.48457405217016875	-2.164929813646419	2.6540069466298996e-7	6.672931751526604e-6	3.891213192427297e-6	2949	tags=43%, list=19%, signal=35%	5532/116444/27165/2891/5594/5578/22941/108/54331/23154/9456/775/111/100137049/1742/115/2791/107/7220/57030/196883/8605/2898/8681/5533/2905/2784/2770/255189/6505/85358/2902/776/10681/2788/5567/112/3708/6506/2744
hsa03050	Proteasome	43	0.6240314051444102	2.352598841084256	3.764480255929381e-7	7.794688529924365e-6	4.545347677437952e-6	4469	tags=72%, list=28%, signal=52%	5690/11047/9491/5692/5708/5714/5698/5683/5704/7979/5688/5686/5691/5687/10213/5682/5693/5721/5696/5685/51371/5720/5700/5701/5695/5710/10197/5718/5699/5684/5702
hsa04976	Bile secretion	46	-0.6057875596704979	-2.3520486063081933	3.6646314317308936e-7	7.794688529924365e-6	4.545347677437952e-6	1634	tags=41%, list=10%, signal=37%	111/57835/115/107/477/196883/3781/9429/476/5567/6550/361/112/760/8671/358/481/5243/486
hsa04612	Antigen processing and presentation	58	0.5582903460345633	2.260574614323686	3.7432099331488734e-7	7.794688529924365e-6	4.545347677437952e-6	4509	tags=66%, list=28%, signal=47%	8625/7124/10437/6892/811/920/972/3120/3115/3326/3122/6890/3117/3113/5721/3123/2923/5993/3119/3108/3312/5720/6891/1508/3106/1520/4261/55080/3111/3118/4802/3107/3112/3109/10197/3127/821/567
hsa05169	Epstein-Barr virus infection	185	0.39016389417911007	1.9119815972113305	6.182285789632967e-7	1.2089803321948913e-5	7.049975023265664e-6	3942	tags=42%, list=25%, signal=32%	1869/898/1870/890/3627/6502/1019/841/1871/1017/9636/7124/5296/8900/4940/5971/5610/864/4939/5970/11047/637/5708/9641/5714/4938/4615/8772/6892/9134/5704/3654/7979/7157/4609/811/578/3455/3120/3115/3122/10213/6890/3383/3117/3113/3123/23586/3066/2923/4791/3665/25942/3119/3108/5879/5700/6891/5701/3106/10379/4794/695/4067/6772/917/836/55080/3111/581/896/3118/5710/3107/3112/3109/207/9612
hsa04911	Insulin secretion	67	-0.5237644562693238	-2.221493311204373	7.578506174808397e-7	1.333817086766278e-5	7.777940547829672e-6	4358	tags=52%, list=27%, signal=38%	3782/9699/5579/818/6804/5332/3767/64764/23236/482/5578/5864/6262/3779/108/775/111/817/115/107/477/196883/6616/3781/27445/2767/6844/476/816/776/5567/112/11069/481/486
hsa04925	Aldosterone synthesis and secretion	85	-0.4830871316921318	-2.1423303423910838	7.315670790161853e-7	1.333817086766278e-5	7.777940547829672e-6	2988	tags=38%, list=19%, signal=31%	492/482/4929/5578/3777/8536/108/3762/183/775/3164/111/817/115/107/477/196883/8911/185/5587/2767/8912/814/476/816/776/5567/112/3708/5138/481/5443
hsa04261	Adrenergic signaling in cardiomyocytes	132	-0.4220022923247787	-1.981392720355768	1.0196052530995582e-6	1.7090526147192594e-5	9.966066383679892e-6	3167	tags=37%, list=20%, signal=30%	781/5519/1390/492/482/5594/5578/5523/59283/5522/6262/108/7168/9252/153/183/775/6324/111/64091/817/154/115/6543/107/489/10000/477/196883/5526/6300/4634/3784/596/185/2770/6330/5502/476/816/776/785/5567/5600/112/11069/783/481/486
hsa00280	Valine, leucine and isoleucine degradation	46	-0.5863244043429902	-2.276480386671388	1.4461377744740998e-6	2.3138204391585597e-5	1.3492673015428205e-5	2626	tags=54%, list=17%, signal=45%	11112/197322/1629/316/84693/1962/217/34/3158/224/5019/35/3712/18/4329/4594/3032/30/10449/549/223/27034/5095/38/36
hsa04927	Cortisol synthesis and secretion	55	-0.546199719608913	-2.219300420801321	2.176625103621762e-6	3.192383485311918e-5	1.861587259676507e-5	1747	tags=33%, list=11%, signal=29%	183/775/3164/111/115/107/5151/196883/8911/185/2767/8912/776/5567/112/3708/8622/5443
hsa04081	Hormone signaling	133	-0.4164474013831673	-1.9550436861003149	2.172137216810171e-6	3.192383485311918e-5	1.861587259676507e-5	4214	tags=47%, list=27%, signal=35%	4090/3667/3690/2775/10411/3685/2057/5332/79602/7433/5744/10266/23236/3643/552/1394/2100/6567/5618/554/1813/9843/5592/108/2796/54331/153/2690/5295/6794/4157/183/3953/111/3717/1733/154/115/2791/107/7253/196883/1734/185/2696/6751/2784/7067/2770/2767/6752/10681/2788/4093/5567/112/5745/11069/6777/9630/10268/5443
hsa04721	Synaptic vesicle cycle	60	-0.5369561260671735	-2.2269603135482274	2.9380597678060532e-6	3.830359400991595e-5	2.2336126889753622e-5	2734	tags=45%, list=17%, signal=37%	529/5864/6812/526/51606/4905/23025/26052/534/57030/6539/6616/8218/161/6857/163/51382/2054/112755/535/6844/6505/523/6529/10497/6506/50617
hsa05164	Influenza A	142	0.4076062437683957	1.9142574898665157	2.9160595788101053e-6	3.830359400991595e-5	2.2336126889753622e-5	4427	tags=51%, list=28%, signal=37%	3838/3627/4600/8480/1019/29107/841/7124/5296/4940/5610/4939/5371/5970/2224/637/9641/4938/4615/8772/5645/55916/29108/5644/11100/578/91543/7132/3455/103/3120/3115/4599/3122/60/3460/3383/7514/3117/3113/51284/3123/23586/6352/3665/71/3119/3108/3592/56649/10379/1965/6772/4261/836/3111/10898/581/896/3118/64135/3112/3109/207/9230/3553/3337/7706/3127/5605/4792/23633/8743
hsa04613	Neutrophil extracellular trap formation	136	0.4091643746724887	1.9075265865095454	2.8935417442246993e-6	3.830359400991595e-5	2.2336126889753622e-5	3109	tags=41%, list=20%, signal=33%	8364/3014/92815/8355/8336/1535/8329/85236/8970/8363/2359/8357/5296/5970/7417/8969/8345/718/723790/3020/2209/366/1536/3689/9555/126961/333932/8365/2212/3012/3013/27180/8338/2214/653361/54145/3015/60/8341/4688/8347/51284/3066/8520/5880/71/55506/51311/10105/128312/8351/5879/9734/51564/837/8370
hsa03013	Nucleocytoplasmic transport	101	0.45117526724132073	2.0061020575434223	3.3371764551541005e-6	4.195307543622298e-5	2.446426348703194e-5	2635	tags=37%, list=17%, signal=31%	3838/8480/84321/29107/1434/23636/4116/79711/10189/5901/55110/3840/129401/9631/7329/55916/11260/6613/23165/79023/84305/57510/10921/57122/79228/80145/6612/9939/9775/3837/55705/7514/9972/7341/23225/59343/81929
hsa04713	Circadian entrainment	79	-0.4804601060261797	-2.09917194885553	4.077111845438211e-6	4.842865018268932e-5	2.8240391105336184e-5	2933	tags=42%, list=19%, signal=34%	2891/5594/5578/2982/6262/5592/108/9252/54331/3762/775/111/817/115/2791/107/6263/196883/8911/2905/2784/2770/8912/816/2902/776/10681/2788/5187/5567/112/51655/3708
hsa05203	Viral carcinogenesis	173	0.3874621703754181	1.8750344312513432	4.127441776933749e-6	4.842865018268932e-5	2.8240391105336184e-5	3706	tags=38%, list=23%, signal=29%	991/1029/898/8364/983/890/6502/1019/1111/841/1017/85236/8970/4893/8363/5902/23513/5296/8900/5610/5970/2960/7534/8345/718/27044/9134/8365/1030/7157/4055/1388/578/10971/54145/81/8341/8347/3066/387/87/4791/3665/2958/128312/5879/9734/2968/5700/55697/998/51564/1234/8370/5315/148327/3106/10379/7529/5566/4067/836/581/896/3107
hsa00562	Inositol phosphate metabolism	75	-0.4800184535247627	-2.0609644811331367	4.514664459631158e-6	5.126328676742477e-5	2.9893363994162173e-5	4073	tags=49%, list=26%, signal=37%	3707/23262/3633/9110/3632/3612/5332/3706/23396/8871/8396/23236/51763/8821/5335/56623/9108/4952/64768/3613/5289/9107/8897/5286/9677/5297/200576/8395/22908/3628/4329/22876/9651/5336/84812/8867/27124
hsa05032	Morphine addiction	71	-0.4911476802257178	-2.0992327049902286	5.131567403812226e-6	5.644724144193449e-5	3.291630407050606e-5	2269	tags=42%, list=14%, signal=36%	5578/10846/108/5153/54331/5140/3762/2562/111/2550/408/115/2791/107/5151/196883/5144/2563/2784/5136/2770/2869/5137/10681/2788/27115/5567/112/5138/8622
hsa03440	Homologous recombination	39	0.5969005382126592	2.219623150512112	8.509086955416215e-6	8.80940767148973e-5	5.137064880204836e-5	1697	tags=38%, list=11%, signal=34%	7516/5888/146956/8438/83990/675/11073/580/6742/25788/5424/5425/29086/7979/641
hsa04072	Phospholipase D signaling pathway	129	-0.40918249183529165	-1.9209000514627945	8.295242332272222e-6	8.80940767148973e-5	5.137064880204836e-5	4049	tags=47%, list=26%, signal=35%	10411/2914/9265/5900/5332/2475/5154/23396/5159/5604/23236/1609/3643/5335/1902/5156/552/1759/5894/8526/5781/5594/5578/1956/554/108/22808/5295/5737/183/8527/111/9267/100137049/2185/8613/115/8395/107/10000/26052/56895/196883/8605/185/8681/160851/2549/7248/5336/255189/53358/25759/8611/4254/112/11069/3815/9162/1950
hsa04061	Viral protein interaction with cytokine and cytokine receptor	70	0.4984288279655905	2.091753745941322	9.399681672327862e-6	9.190799857387243e-5	5.359467620186939e-5	3368	tags=50%, list=21%, signal=40%	3627/6373/7852/7124/6354/1230/4283/643/3586/53833/6364/10563/6351/3588/4055/7132/6348/6375/1435/2833/4049/388372/3559/6362/6352/6370/3560/3570/6355/6846/2919/1234/8740/1436/414062
hsa05150	Staphylococcus aureus infection	57	0.5182979307932708	2.087443137010986	9.160453904442919e-6	9.190799857387243e-5	5.359467620186939e-5	3871	tags=63%, list=24%, signal=48%	717/629/714/2359/713/718/2213/712/2209/3875/3586/3689/25984/2212/2214/719/3120/3115/3122/3383/3117/3113/3123/5724/3868/3119/3108/6404/2357/3111/3118/3880/3112/3109/3684/3858
hsa04964	Proximal tubule bicarbonate reclamation	21	-0.7011108072892743	-2.234880875427919	9.913886342889713e-6	9.431589169451836e-5	5.499880047975801e-5	1491	tags=67%, list=9%, signal=60%	4190/482/27165/2746/762/477/476/6550/760/2744/8671/358/481/486
hsa04912	GnRH signaling pathway	81	-0.4675895662781586	-2.0498532269858893	1.0443581824043942e-5	9.674054742272283e-5	5.641269960356146e-5	4218	tags=48%, list=27%, signal=36%	3725/5579/801/818/5332/1958/5604/23236/5894/5594/4215/6416/5578/1956/5601/108/1839/2796/775/111/100137049/817/2185/4216/115/107/196883/8605/6300/8681/5602/2767/255189/816/776/5567/5600/112/3708
hsa03410	Base excision repair	44	0.5749462057608642	2.180272030329549	1.1024456607077936e-5	9.950278783824188e-5	5.802345582672598e-5	2482	tags=41%, list=16%, signal=35%	55247/5984/5982/328/5427/5983/5111/2237/54107/5424/55775/5985/5425/4913/142/7374/54936/6996
hsa05330	Allograft rejection	29	0.6447791844010511	2.2339905100839235	1.3137874741632518e-5	1.1561329772636616e-4	6.741804143732476e-5	5192	tags=86%, list=33%, signal=58%	7124/942/3586/941/3120/3115/3122/3117/3113/3123/3002/3119/3108/3592/3106/3111/3118/3107/3112/3109/3127/940/958/3105/355
hsa04971	Gastric acid secretion	64	-0.5035581066909831	-2.1052871469893417	1.3911557830605277e-5	1.1943581357007457e-4	6.964708028159254e-5	3968	tags=48%, list=25%, signal=36%	801/818/5332/23236/4638/3759/482/5578/389015/340156/108/111/817/115/107/477/196883/3784/115111/2770/476/6752/816/3773/5567/112/760/3708/3772/3766/481
hsa00561	Glycerolipid metabolism	51	-0.5233564883399181	-2.08627977357282	2.058825422694599e-5	1.7254917828297592e-4	1.0061928757529995e-4	3000	tags=43%, list=19%, signal=35%	8526/23175/137964/217/57678/8527/2710/224/9663/11343/8613/3990/56895/57016/160851/231/223/4023/9388/8611/9162/84803
hsa04623	Cytosolic DNA-sensing pathway	66	0.47794135462996784	1.9798714791671554	2.409772867093344e-5	1.972651277248505e-4	1.1503199732758925e-4	2770	tags=42%, list=17%, signal=35%	3627/841/10623/9533/5437/5440/5970/9641/8772/3428/10146/51082/29108/6351/1777/115004/103/25939/5093/81030/388372/5441/11277/23586/6352/3665/51428/85364
hsa04218	Cellular senescence	148	0.37804311537782354	1.7805146015857714	2.555353480995059e-5	2.044282784796047e-4	1.1920907387417142e-4	1556	tags=21%, list=10%, signal=19%	2305/1869/1029/9133/891/898/4605/983/286826/1870/890/993/1978/1019/1111/11200/1871/1017/6009/5501/4893/5499/5296/1875/8900/5970/7417/9134/1030/7157/4609
hsa05332	Graft-versus-host disease	29	0.6300646325275416	2.1830084529071034	2.7511482597782515e-5	2.1520093054265432e-4	1.2549097325304306e-4	4398	tags=72%, list=28%, signal=52%	7124/942/941/3120/3115/3122/3117/3113/3123/3002/3119/3108/3106/3111/3118/3107/3112/3109/3553/3127/940
hsa04961	Endocrine and other factor-regulated calcium reabsorption	46	-0.5435755201970796	-2.1105023110712393	2.8907538037202667e-5	2.1649900827862425e-4	1.2624792647826473e-4	1679	tags=46%, list=11%, signal=41%	1213/1759/492/482/5578/793/115/6543/26052/477/8218/161/163/476/624/5567/112/5745/481/9365/486
hsa04024	cAMP signaling pathway	172	-0.3669021160769011	-1.8113384754467516	2.857576867393581e-5	2.1649900827862425e-4	1.2624792647826473e-4	3679	tags=35%, list=23%, signal=28%	9475/64764/5604/5350/2735/5142/5894/116444/492/482/1394/2891/56670/5594/10846/1813/64399/5601/6262/108/1259/153/5140/5295/4886/775/5727/111/2550/64091/817/154/115/107/489/5465/10000/7253/477/196883/5144/2905/2696/6751/5733/5602/2770/610/814/476/6752/816/2902/776/5567/135/112/11069/481/5443/486
hsa05162	Measles	119	0.39012410756291455	1.7777681023958867	5.574121277831134e-5	4.087688937076165e-4	2.3836702832830508e-4	4398	tags=45%, list=28%, signal=32%	898/4600/1019/841/1017/8667/1460/1457/5296/4940/5610/4939/5970/637/10399/9641/4938/2213/4615/8772/9134/3654/7157/578/3455/103/4599/3559/51284/23586/27102/283106/3665/3560/868/3312/3592/10379/1965/6772/917/836/598/581/896/64135/207/2932/3553/3561/916/4792/940
hsa01212	Fatty acid metabolism	51	-0.5056891083882745	-2.01585149329668	5.9904940785987987e-5	4.217307831333554e-4	2.4592554638458225e-4	2568	tags=37%, list=16%, signal=31%	197322/1374/1962/34/79993/1375/23205/35/3032/30/10449/23305/84869/3295/37/38/36/33/2180
hsa05166	Human T-cell leukemia virus 1 infection	213	0.3313131079601842	1.6620512714221507	5.905246679700298e-5	4.217307831333554e-4	2.4592554638458225e-4	3812	tags=36%, list=24%, signal=28%	991/1869/1029/9133/9700/898/701/9232/4085/1870/890/1019/1111/11200/1871/1017/6513/7124/4893/6688/5902/5901/7015/5296/8900/5971/5970/2224/7417/2002/3689/9134/1030/7157/4609/811/920/4055/1388/7132/1031/3120/6929/4049/3115/3122/9184/3559/3383/7514/3117/3113/3123/4791/200186/3560/51529/3119/3108/55697/148327/3106/8697/5566/51434/64682/917/598/115650/3111/581/896/3118/3107/3112/5534/3109
hsa04022	cGMP-PKG signaling pathway	145	-0.3699030691490421	-1.7696182662277438	6.666685330906646e-5	4.6013200715277244e-4	2.6831860464949353e-4	3679	tags=35%, list=23%, signal=27%	9475/64764/5604/3764/23236/5350/3643/4638/5532/5894/7225/492/482/5594/4208/2982/4205/340156/5592/3779/108/1259/153/5140/10335/775/111/154/115/6543/107/489/10000/477/196883/5997/291/185/5533/1910/2770/2767/8654/476/624/776/112/3708/5138/481/486
hsa04270	Vascular smooth muscle contraction	111	-0.39556419555740147	-1.806706409968787	8.265498182308083e-5	5.50085705132779e-4	3.2077366178496374e-4	3679	tags=37%, list=23%, signal=29%	9475/72/10266/5604/23236/4638/552/5894/8398/5594/5578/2982/340156/5592/3779/108/10203/183/10335/775/5583/111/100137049/23365/115/107/54776/196883/8605/4629/185/8681/4660/2767/255189/776/5567/135/112/3708/10268
hsa04921	Oxytocin signaling pathway	133	-0.3750974478910056	-1.7609232155993793	8.282540446601501e-5	5.50085705132779e-4	3.2077366178496374e-4	4251	tags=44%, list=27%, signal=32%	57172/3725/5579/2775/10645/801/818/5332/3768/9475/5743/5604/23236/4638/5532/5894/781/3759/5594/5578/5565/1956/59283/4208/2982/6262/8536/340156/108/3762/1026/775/111/100137049/817/115/107/6263/5564/54776/196883/8605/5563/5997/8681/5533/4660/2770/255189/814/816/776/785/5567/112/3708/1827/783
hsa04010	MAPK signaling pathway	265	-0.3131616663146239	-1.6314832013147083	9.79789028575217e-5	6.386772927008821e-4	3.72434426066603e-4	4286	tags=38%, list=27%, signal=28%	51135/6195/6197/2252/4294/3725/4763/673/5579/4233/2264/23542/8491/4293/5154/5159/7039/5604/1843/3643/3551/1850/5532/2254/5156/5894/781/5923/5495/5594/4215/1847/10454/6416/5578/5228/1956/2005/59283/5601/2261/4208/1147/5921/9252/57551/22808/84867/51701/10125/7046/7048/775/5494/9344/3164/5924/284/100137049/9020/408/3082/51347/4216/10000/6196/2324/10235/10912/8605/23162/1852/4217/6300/8911/8681/5533/4616/1845/27330/5602/3791/2246/25780/255189/8912/4137/776/785/5567/9693/2321/4254/5600/2247/3815/4915/783/7010/1950
hsa04918	Thyroid hormone synthesis	59	-0.48287683048338564	-1.9896239915101566	1.1411980068625235e-4	7.303667243920151e-4	4.259016484941475e-4	1634	tags=27%, list=10%, signal=24%	111/53905/115/107/7253/477/196883/476/5567/112/3708/50506/481/7173/7038/486
hsa04115	p53 signaling pathway	73	0.4365411807600131	1.865760330452392	1.3117993821772143e-4	8.22529454020041e-4	4.796448670272369e-4	1550	tags=23%, list=10%, signal=21%	1029/9133/891/898/983/51512/6241/1019/1111/11200/841/64326/1017/637/51246/9134/7157
hsa04014	Ras signaling pathway	198	-0.33528712825453155	-1.6794595919533175	1.3319368999756346e-4	8.22529454020041e-4	4.796448670272369e-4	4294	tags=39%, list=27%, signal=29%	27040/2252/4763/5579/4233/22821/2264/9771/801/5863/5900/5154/5159/7039/5604/57186/3643/5335/3551/2254/5156/5894/10156/4303/5781/9462/5923/8398/5594/5578/5228/1956/5601/2261/1147/5921/2113/22808/54331/5295/56924/10125/5924/284/100137049/3082/2791/10000/2324/10235/8605/5063/283455/8681/2114/2784/8844/2549/5336/5602/3791/2246/25780/255189/53358/253959/25759/2902/10681/2788/5567/2321/4254/2247/3815/4915/7010/1950
hsa03320	PPAR signaling pathway	64	-0.46606753125175615	-1.9485456993655534	1.6585041720685993e-4	0.0010065404630485292	5.869479374834426e-4	4998	tags=58%, list=32%, signal=40%	2170/5346/6257/2167/10999/8309/5105/3157/8310/79966/2181/1593/729359/10873/4199/1582/6256/948/1374/1962/34/1375/5170/3158/2710/23205/5468/11001/5465/30/10580/23305/440503/364/4023/33/2180
hsa04740	Olfactory transduction	32	-0.5730968952241896	-2.021178717674478	1.8782370437905624e-4	0.0011063336434015377	6.45140731050538e-4	2328	tags=41%, list=15%, signal=35%	5592/5153/408/817/6543/5997/5136/5137/816/2774/2788/5567/5138
hsa04082	Neuroactive ligand signaling	117	-0.3787878080324111	-1.7577725417459953	1.885795983070803e-4	0.0011063336434015377	6.45140731050538e-4	2269	tags=28%, list=14%, signal=24%	108/54331/153/79627/43/2562/111/2550/154/9934/115/2791/107/57030/6539/196883/2898/2905/2563/2784/2770/2767/6505/2902/10681/2774/2788/5567/135/6529/112/6506/5443
hsa05020	Prion disease	235	0.3108144742866471	1.5789945423802376	2.0298807318006363e-4	0.0011713410124488917	6.830487363263573e-4	4113	tags=40%, list=26%, signal=30%	203068/10376/84790/5690/1535/714/7124/1460/1457/5296/4728/713/11047/5692/7417/5708/5714/4715/712/4718/1536/5683/5704/10963/7979/1340/1537/4710/5688/4701/54539/5686/1388/5691/653361/1329/440567/5687/4713/5580/517/4711/3915/4696/10213/5682/4726/4688/56901/5693/509/522/5685/10383/4725/6352/283106/5880/10105/3312/5879/10381/5700/5701/148327/9167/4731/5695/55967/5566/1965/51079/1347/1337/516/4706/126328/836/27089/581/5710/1345/1351/2906/5534/9377/2932/1349/7386/29796/514/3553/5718
hsa04935	Growth hormone synthesis, secretion and action	104	-0.400278685669139	-1.8218708803193893	2.1000188871677313e-4	0.0011922687875532928	6.952524329332896e-4	2769	tags=30%, list=17%, signal=25%	5594/9564/6416/5578/5601/108/2690/5295/775/111/3717/115/107/10000/196883/6300/6751/5336/5602/2770/2767/53358/25759/6752/776/5567/5600/112/8835/3708/6777
hsa03020	RNA polymerase	34	0.5470757036443439	1.9670291325626763	2.2152114042507196e-4	0.0012377054195178623	7.217480765729161e-4	3964	tags=59%, list=25%, signal=44%	10623/9533/5439/5438/5437/10849/5433/5440/84172/51082/548644/5436/5441/30834/25885/5435/51728/221830/64425/10622
hsa05310	Asthma	19	0.6693805274236462	2.0790289548612177	2.2560657129356714e-4	0.0012408361421146193	7.235737072737763e-4	4289	tags=84%, list=27%, signal=61%	2207/7124/3586/3120/3115/3122/3117/3113/3123/3119/3108/3111/3118/3112/3109/3127
hsa02010	ABC transporters	34	-0.536520085197909	-1.9179378672771783	2.6740225926473124e-4	0.0014480860809413139	8.444281871517829e-4	2227	tags=41%, list=14%, signal=35%	10057/24/368/20/5826/23460/10351/5825/10350/10347/9429/10349/23461/5243
