ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	125	-0.34872081848650793	-1.7887504704172432	8.80608530696789e-5	0.003483295965867299	0.003038356918778395	1459	tags=22%, list=9%, signal=21%	8899/6431/3178/9129/23405/1198/10147/10772/6433/11129/6429/10659/6426/140890/4670/6421/9785/3181/23451/57396/10250/10482/9584/3187/1195/10181/6625/6430
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	40	0.5649738084844819	1.9840492656668642	1.3699163344940604e-4	0.004823900245881182	0.0042077190199141	4158	tags=65%, list=26%, signal=48%	5777/1535/6850/7305/10095/4067/54209/2207/5881/5879/54210/2209/7409/10451/5880/5296/653361/714/713/1536/712/27036/8503/3689/5291/3055
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	40	0.5646554151670025	1.982931146528859	1.417427363401029e-4	0.004823900245881182	0.0042077190199141	5094	tags=68%, list=32%, signal=46%	2597/5315/3418/4191/29968/5831/6513/6390/3939/2023/5230/6472/2821/5162/10606/2806/6888/50/9123/2271/2618/5226/22934/5723/5471/2194/8801
WP_G1_TO_S_CELL_CYCLE_CONTROL	WP_G1_TO_S_CELL_CYCLE_CONTROL	63	0.4944823591119819	1.9012087699952869	1.4227795669031576e-4	0.004823900245881182	0.0042077190199141	4802	tags=54%, list=30%, signal=38%	1029/983/891/8318/4171/1870/898/8900/4173/23594/1871/1869/4998/5111/6119/595/5558/7027/5427/993/1022/1019/1030/4661/4175/23649/5001/1032/7157/4172/9134/896/10488/5000
WP_DNA_REPLICATION	WP_DNA_REPLICATION	41	0.5459893938357777	1.9337357747193422	1.5113290836005176e-4	0.004891210488743494	0.004266431384326821	4802	tags=61%, list=30%, signal=43%	81620/8318/4171/55388/4173/990/23594/4998/5111/5982/6119/5558/5427/5983/5984/7311/5425/5424/4175/23649/5001/51053/10926/4172/5000
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	49	0.5237204620208515	1.9077880434898282	2.3898208395345513e-4	0.007398054077167828	0.006453063136500619	3290	tags=49%, list=21%, signal=39%	3875/84790/999/10376/10092/10094/10095/100506658/10383/7534/81873/10109/10093/10381/998/9076/10552/9181/7430/60/10382/203068/4690/7454
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	167	0.36644597697352493	1.6334206269881313	3.1522643060073556e-4	0.009351717441155155	0.008157175177826052	5164	tags=46%, list=33%, signal=31%	58191/51330/6373/9966/655/3627/7124/3604/7852/284340/56477/3556/6364/4050/1524/6355/4283/4982/3561/27242/6375/6374/6348/3560/6352/8797/6370/6351/8784/6347/23529/9466/6354/6846/50615/10673/51561/3559/3625/115650/7293/6372/3460/10913/8200/2919/3588/3606/6356/91/1230/939/8743/9518/6367/3594/1234/4055/10563/6362/643/3600/3595/3455/3568/943/3976/8808/2657/8794/163702/1436/3454/3589/146433/55504/4049
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	81	0.4476944365955553	1.8167091911817579	3.8889721526669745e-4	0.011075792690795543	0.009661025558204275	2231	tags=31%, list=14%, signal=27%	2305/995/983/9156/8318/5347/5888/4171/63967/3014/2237/1869/5111/2175/5932/4436/675/9521/1111/80010/79184/9401/142/55215/55775
WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP	WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP	84	0.43730428322394055	1.7843406615218511	5.892396397117295e-4	0.016136100902875053	0.01407495495667694	3297	tags=38%, list=21%, signal=30%	11065/1029/8364/8900/6195/8355/3020/27338/3014/8345/85236/126961/333932/8363/8970/25906/7324/890/51529/8365/723790/8347/8370/7321/54145/3013/554313/8357/1019/8334/1030/7311
WP_AEROBIC_GLYCOLYSIS_AUGMENTED	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	13	0.7148144681295785	1.9209499961582333	7.925685842798327e-4	0.020900327111379294	0.018230622406436702	2000	tags=69%, list=13%, signal=61%	2597/5315/6513/7167/3939/226/2023/5230/2821
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	25	0.5850982998246226	1.8434710035965804	0.0011542466859389105	0.02663812779788047	0.023235504732036488	3710	tags=52%, list=23%, signal=40%	10195/79644/9526/54344/8813/8818/79053/5373/22845/199857/56052/84061/1798
WP_PHOSPHOINOSITIDES_METABOLISM	WP_PHOSPHOINOSITIDES_METABOLISM	47	-0.4327509592762494	-1.8253193906022582	0.0011322288540546112	0.02663812779788047	0.023235504732036488	2619	tags=32%, list=17%, signal=27%	55613/9108/5289/84812/6305/9110/66036/8396/54893/8897/81846/200576/5335/4952/10903
WP_TYPE_II_INTERFERON_SIGNALING	WP_TYPE_II_INTERFERON_SIGNALING	33	0.5341218003897268	1.7975283820811723	0.0011972192268710324	0.02663812779788047	0.023235504732036488	4309	tags=64%, list=27%, signal=46%	9636/3627/2537/5580/4283/5698/4938/6688/6772/8370/3460/3553/5610/3106/4261/6890/3659/1536/3433/2633/3383
WP_PYRIMIDINE_METABOLISM	WP_PYRIMIDINE_METABOLISM	82	0.41453237607061755	1.6850228407378736	0.0011710096533187754	0.02663812779788047	0.023235504732036488	2913	tags=30%, list=18%, signal=25%	7083/6241/79077/4830/5440/1841/7298/7371/5441/5438/5439/7372/1633/129607/5558/54107/5427/5436/1890/51728/9533/84172/5437/5433/654364
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY	135	0.36982541582335626	1.6128081634353222	0.0010557431257259805	0.02663812779788047	0.023235504732036488	3772	tags=35%, list=24%, signal=27%	10568/1029/29785/898/928/6696/5653/5368/1469/251/168002/3965/3123/7421/3663/1050/4982/5588/595/768/57167/3117/81037/6275/4600/54210/55503/10125/11221/3118/6273/1474/1591/25928/9914/6819/151888/215/22906/1030/1305/6277/4814/240/1992/3592/126364
WP_CILIOPATHIES	WP_CILIOPATHIES	171	-0.28300914857093173	-1.5328144568677629	0.0012474408909874718	0.026914482254032722	0.023476559032938066	2956	tags=29%, list=19%, signal=24%	26160/129880/202018/261734/582/27241/57560/22897/2622/755/92482/65250/2736/57539/28981/9851/9786/55812/56623/585/11020/132884/8481/7840/339829/79809/2121/374654/79659/55212/54806/27130/124401/123016/5310/7275/4952/153241/27152/4750/57728/80184/583/5311/146057/112/91754/201163/27031
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	38	0.5193525535248231	1.8027944541673153	0.0016975331604980424	0.03453267457927446	0.03012164104342391	3061	tags=42%, list=19%, signal=34%	2597/5315/4191/6513/7167/2203/3939/226/2023/5230/2821/1737/5214/4190/25874/2806
WP_NGLYCAN_BIOSYNTHESIS	WP_NGLYCAN_BIOSYNTHESIS	55	0.47477590746285214	1.7829580004000025	0.0016556187614733995	0.03453267457927446	0.03012164104342391	3710	tags=44%, list=23%, signal=34%	10195/6184/79644/6480/9526/1603/54344/2530/8704/8813/11282/8818/2821/6185/4248/79053/5373/22845/199857/11320/56052/1650/57171/1798
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	12	0.7156052058030148	1.882533024490752	0.001759690876631367	0.03480277511559815	0.03035724026937154	1295	tags=50%, list=8%, signal=46%	7384/1537/27089/29796/10975/7386
WP_MELATONIN_METABOLISM_AND_EFFECTS	WP_MELATONIN_METABOLISM_AND_EFFECTS	26	-0.5299250247664441	-1.9062763402677052	0.002232087065801851	0.042952594347322105	0.037466041787285694	3419	tags=46%, list=22%, signal=36%	1453/8863/43/5578/1889/23411/1454/4128/2308/406/1408/5187
WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	15	0.6618169987539391	1.8407215045622027	0.002581977325007916	0.048378101458043055	0.04219852137824572	1999	tags=53%, list=13%, signal=47%	1364/999/2066/7124/249/7015/595/10718
WP_GASTRIC_CANCER_NETWORK_2	WP_GASTRIC_CANCER_NETWORK_2	31	0.5393495704968244	1.7697121139611172	0.002671850219618176	0.04877839375302926	0.04254768230970915	2081	tags=35%, list=13%, signal=31%	11065/29089/7153/79075/962/255488/1297/55299/5983/55215/5984
WP_PURINE_METABOLISM	WP_PURINE_METABOLISM	12	0.6996544537606098	1.8405715948619736	0.0031342122385045524	0.05578897784538103	0.048662768966254905	2640	tags=67%, list=17%, signal=56%	7498/4860/3704/100/1716/471/3251/353
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION	11	-0.6731280804470651	-1.8840839858457152	0.0043098604128282945	0.07136327009148247	0.06224767793313816	2782	tags=82%, list=18%, signal=68%	6722/2002/100271849/4205/817/93649/4209/4208/9314
WP_JOUBERT_SYNDROME	WP_JOUBERT_SYNDROME	73	-0.34999416965553404	-1.6162547846656703	0.004304938695805953	0.07136327009148247	0.06224767793313816	2951	tags=34%, list=19%, signal=28%	129880/261734/2316/4644/582/80210/27241/22897/65250/9738/9786/56623/585/51199/8481/5108/55212/54806/27130/123016/153241/80184/583/472/27031
WP_RAS_SIGNALING	WP_RAS_SIGNALING	160	-0.2655720299226706	-1.3987075489785263	0.004135243151090275	0.07136327009148247	0.06224767793313816	2038	tags=23%, list=13%, signal=20%	7010/5602/3551/2788/11186/8398/5295/5338/22808/2786/5320/2264/10235/10156/4303/5894/25759/5922/25/2114/5921/2791/10000/2549/100137049/5335/2784/5337/5159/8844/3815/3643/5924/5156/10681/8681/5322
WP_CORI_CYCLE	WP_CORI_CYCLE	14	0.6447341696201684	1.769211623318023	0.00462222022312927	0.07315245703481814	0.06380832296058944	3160	tags=64%, list=20%, signal=52%	2597/6513/7167/3939/226/5230/2821/5214/6888
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	73	0.41448098701700603	1.6487490574183408	0.004623399672144405	0.07315245703481814	0.06380832296058944	3949	tags=51%, list=25%, signal=38%	841/6373/10376/7124/5590/3122/3115/717/3123/3113/50943/4283/3109/3108/3002/3117/3119/942/6772/3118/941/3559/3111/714/3553/3106/836/713/3135/712/3127/3107/55825/3592/3105/10563/10578
WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	28	-0.49176876023013333	-1.8058655951675289	0.005067312667031909	0.07363115548830039	0.06422587483456126	2650	tags=43%, list=17%, signal=36%	9859/27185/167227/89927/5325/9851/5048/9665/8481/5108/4629/11069
WP_DNA_MISMATCH_REPAIR	WP_DNA_MISMATCH_REPAIR	23	0.5608563427306029	1.7475774175876182	0.004922052971029791	0.07363115548830039	0.06422587483456126	2081	tags=39%, list=13%, signal=34%	9156/5111/5982/4436/6119/54107/5427/5983/5984
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	24	0.5559960461935471	1.727989121009876	0.005057541040296953	0.07363115548830039	0.06422587483456126	2691	tags=46%, list=17%, signal=38%	8355/3020/3014/126961/333932/6045/84759/2146/1848/9555/8357
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	58	0.44208045893468834	1.6744525001647321	0.0049230195775868055	0.07363115548830039	0.06422587483456126	5505	tags=57%, list=35%, signal=37%	54502/2876/822/58191/6696/6195/7305/864/10261/202309/920/10577/29108/714/3606/5341/9056/10257/55803/8832/6039/3689/54518/2000/64092/951/51411/5996/3687/3071/4688/54360/6510
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	48	0.4478345587208014	1.630039089202939	0.00563444441039975	0.08023448840409245	0.06998573057128112	5275	tags=54%, list=33%, signal=36%	150468/23550/84269/5440/382/5441/3556/5879/6772/55289/9533/84172/51561/5437/3553/10849/84910/5435/2625/10563/221830/30834/8808/5434/5747/2885
WP_PDGFRBETA_PATHWAY	WP_PDGFRBETA_PATHWAY	29	-0.48245761263068987	-1.8035948762253455	0.00598863183061455	0.08142189098089718	0.07102146019918591	3976	tags=52%, list=25%, signal=39%	6654/5599/2353/3725/5578/6776/6778/3716/5295/5894/5921/5335/5159/3717/6777
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	13	-0.5971540134634798	-1.7925608288641808	0.006121125042602009	0.08142189098089718	0.07102146019918591	2922	tags=62%, list=18%, signal=50%	150/108/111/196883/115/113/109/112
WP_GLYCOLYSIS_IN_SENESCENCE	WP_GLYCOLYSIS_IN_SENESCENCE	11	0.6792386685925684	1.7425009908811697	0.006289612365097395	0.08142189098089718	0.07102146019918591	1524	tags=45%, list=10%, signal=41%	2597/5315/3939/2023/5230
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER	WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER	25	0.5414791073077518	1.7060398802635433	0.006265523302997931	0.08142189098089718	0.07102146019918591	3704	tags=48%, list=23%, signal=37%	7124/56477/6364/3965/4318/6374/6352/6347/51561/3553/2919/3592
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE	WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE	59	0.4309502729940439	1.643340824364917	0.0062530617118418145	0.08142189098089718	0.07102146019918591	4450	tags=49%, list=28%, signal=35%	841/6373/3627/7124/284340/4283/8772/7020/6374/51284/6348/6352/9540/6351/6772/6347/84868/8480/6372/2919/682/3665/10563/3433/7187/10010/3455/23586/4599
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	65	0.41710396657773235	1.6133188034776216	0.007015718588888493	0.08919985063015369	0.07780590164368818	5881	tags=60%, list=37%, signal=38%	84790/898/841/10376/10213/2861/10383/5714/10381/9246/7332/5708/5704/5716/5701/10382/3312/203068/118424/5707/5702/7317/5718/5700/3308/5710/347733/80086/7326/5711/7277/51465/10273/51807/5719/51182/5713/6478/3309
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	16	-0.5853640230265013	-1.8682338816424686	0.00793612032529646	0.09712789304651175	0.0847212550228296	975	tags=25%, list=6%, signal=23%	23064/9774/23515/2145
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	16	0.6175210307901137	1.7439501082631057	0.007963213208632159	0.09712789304651175	0.0847212550228296	4315	tags=62%, list=27%, signal=46%	3122/3123/920/917/914/916/3932/3127/926/925
WP_CANNABINOID_RECEPTOR_SIGNALING	WP_CANNABINOID_RECEPTOR_SIGNALING	23	-0.49888325112789567	-1.736889345105575	0.00804851922716881	0.09712789304651175	0.0847212550228296	2097	tags=35%, list=13%, signal=30%	135/5602/1268/5577/113/5573/6300/5600
WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	40	-0.41275743667508785	-1.6833490946119127	0.008778256370814629	0.10416864226700026	0.0908626536628181	2184	tags=30%, list=14%, signal=26%	51363/29940/9953/10090/64131/90161/135152/9469/55454/9957/55790/56548
WP_LUNG_PATHOLOGY_OF_COVID19	WP_LUNG_PATHOLOGY_OF_COVID19	19	0.5817210633104078	1.713580469041423	0.009541656037634317	0.10887402693218769	0.09496699569779825	5381	tags=68%, list=34%, signal=45%	6373/3627/7124/4283/51284/6347/3553/3606/115004/23586/64135/51311/7098
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	20	0.5526503859032746	1.6466513066344124	0.009401867494307947	0.10887402693218769	0.09496699569779825	4263	tags=55%, list=27%, signal=40%	7852/2833/6348/6351/920/3460/1230/3592/3594/1234/3595
WP_PROSTAGLANDIN_SIGNALING	WP_PROSTAGLANDIN_SIGNALING	27	0.5134245825174545	1.6451726077209234	0.009633516427988516	0.10887402693218769	0.09496699569779825	4374	tags=52%, list=28%, signal=38%	3627/7124/4283/4318/6348/6347/29108/3553/2919/3592/196/3665/5734/9536
WP_RALA_DOWNSTREAM_REGULATED_GENES	WP_RALA_DOWNSTREAM_REGULATED_GENES	12	0.6564807315233097	1.726995062378948	0.010460342913726372	0.11637131491520589	0.10150661709043685	2569	tags=50%, list=16%, signal=42%	4893/5881/5879/5898/998/5880
WP_HEDGEHOG_SIGNALING_WP4249	WP_HEDGEHOG_SIGNALING_WP4249	38	-0.4100762991387318	-1.6602179145229714	0.010881462665734315	0.11738790027277017	0.10239334884821764	4787	tags=55%, list=30%, signal=39%	5567/6608/1455/91653/408/23432/2735/2737/5727/1453/11127/339745/2736/1454/57154/596/132884/50937/2121/374654/8643
WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	55	0.43481602739101377	1.6328939665069528	0.010774290131931147	0.11738790027277017	0.10239334884821764	2136	tags=29%, list=13%, signal=25%	1029/995/9156/5888/1020/641/578/3014/637/1869/5111/675/1111/86/142/79035
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	121	-0.2711193163943455	-1.378176262265832	0.011239097543126929	0.11943637986128916	0.10418016575718599	3523	tags=33%, list=22%, signal=26%	5607/9064/6517/6720/8471/27330/10746/5596/9252/8491/2309/5170/6567/4023/5289/6196/5602/9020/6198/5295/5565/6256/7786/5894/9322/25759/4215/3667/7067/5598/253260/4216/2308/50488/6300/5600/3643/11183/7248/4217
WP_CELL_DIFFERENTIATION_INDEX	WP_CELL_DIFFERENTIATION_INDEX	10	-0.6496534934443874	-1.7655485595860965	0.012830222930276892	0.13265870021275145	0.11571353211934264	2782	tags=80%, list=18%, signal=66%	6722/6774/100271849/4205/7044/10014/4209/4208
